Type,ID,Timestamp,Date,Customer Name,PM Name,User,UserID,Text Preview,Has Thread,Reply Count,Is Bot
"Engagement","1743069849.358279","1743069849.358279","* 2025-03-27","NedBank*","Rishi Mehta","","","* Demonstrated Items:  1. JSON Schema Conversion Demo 2. Creating Adaptive Form Fragments 3. Mapping and Formatting in Adaptive Forms 4. Dynamic Fragment Display Based on Data Open Items Related to Auto-DOR: 1. Implementing tables in Adaptive Forms for Auto-DOR 2. Handling dynamic data: Excluding se","false","0","false"
"Engagement","1743053506.705239","1743053506.705239","* 2025-03-27","Spark NZ*","Navneet Agarwal","","","* • The team presented the GenAI capabilities in forms manager, core components form editor and Universal editor. Features demonstrated:     ◦ Figma to AF (FM)     ◦ User query to AF (FM)     ◦ Add panel using user query (CC editor)     ◦ Create rule (UE/CC editor)     ◦ Update Layout (CC editor)   ","true","4","false"
"Thread Reply","1743060926.650119","1743060926.650119","2025-03-27","Spark NZ*","Navneet Agarwal","W4RU4N66R","W4RU4N66R","&gt; They have custom components which they would like to use when form is getting created. <@U0213T59LMN>, <@U03N27GAZDZ> This ask been coming from multiple customer and also long pending in AFCS for CC. Lets try to create some proposal","false","0","false"
"Thread Reply","1743075212.752059","1743075212.752059","2025-03-27","Spark NZ*","Navneet Agarwal","W4RU5J3JR","W4RU5J3JR","Yes, this can be used for AFCS as well as assistant.","false","0","false"
"Thread Reply","1743084234.417409","1743084234.417409","2025-03-27","Spark NZ*","Navneet Agarwal","U03N27GAZDZ","U03N27GAZDZ","One more point that Brad mentioned during the call was.  “Do we have a capability where LLM can suggest to change the form in order to improve conversions?” - which I think this would align with PSS. <@W4XTCQ07J>/ <@W4RT1B152>  ","false","0","false"
"Thread Reply","1743095492.464359","1743095492.464359","2025-03-27","Spark NZ*","Navneet Agarwal","W4RT1B152","W4RT1B152","Do we have a live domain for this customer? If yes, can someone share it?","false","0","false"
"Engagement","1742987166.130449","1742987166.130449","* 2025-03-25","Iberia*","Sufyan Haroon","","","* Iberia is a European airline. This is a prospect customer. The communication is happening via email. They have a sample PDF which is a booking confirmation. We are currently working to create XDP/IC for the same in IC editor. The same will be demoed in a meeting on April 9 or 10.  While working wi","true","5","false"
"Thread Reply","1743010327.891879","1743010327.891879","2025-03-26","Iberia*","Sufyan Haroon","W4RSW3ECC","W4RSW3ECC","Thanks, is that on-prem/AMS opportunity ?","false","0","false"
"Thread Reply","1743047453.020649","1743047453.020649","2025-03-27","Iberia*","Sufyan Haroon","W9QMZFR39","W9QMZFR39","It is a CS opportunity.","false","0","false"
"Thread Reply","1743495584.048619","1743495584.048619","2025-04-01","Iberia*","Sufyan Haroon","W010NNJV7S8","W010NNJV7S8","<@W9QMZFR39> please add me to this meeting, planned for April 9 or 10","false","0","false"
"Thread Reply","1743497931.720629","1743497931.720629","2025-04-01","Iberia*","Sufyan Haroon","W9QMZFR39","W9QMZFR39","No meeting scheduled as of now.","false","0","false"
"Thread Reply","1745311992.678559","1745311992.678559","2025-04-22","Iberia*","Sufyan Haroon","W9QMZFR39","W9QMZFR39","Received an update from SC team. Demo is scheduled for April 30, 2025. Pablo will do the demo and relay the feedback. We have provided the demo script and collateral.","false","0","false"
"Engagement","1742924442.462169","1742924442.462169","* 2025-03-25","State of Pennsylvania Office of Administration*","Sudhanshu Singh","","","* *Current project relies on having users sign forms using either Scribble or Adobe Sign* (Foundation components based forms - since we never added these to core-components)  They require Adobe to add the following feature with Core Components.  • The customer has requested to check with the Product","true","3","false"
"Thread Reply","1742925931.640579","1742925931.640579","2025-03-25","State of Pennsylvania Office of Administration*","Sudhanshu Singh","W4XTCQ07J","W4XTCQ07J","From <@WBTGD8NCR> (TAM): Customer confirmed - &gt; _We are using the core components and not the older version (foundation components) . Since scribble is not available, it is something we requested for to be made available to us._ &gt; _We would like to focus on scribble as it is something business is inclined towards using._ &gt; _Older version-foundation- contains it but we aren’t using per adobe’s guidelines_","false","0","false"
"Thread Reply","1742956445.333709","1742956445.333709","2025-03-26","State of Pennsylvania Office of Administration*","Sudhanshu Singh","W4XTCQ07J","W4XTCQ07J","<@W4R4S9FS4> / <@W010NNJV7S8> FPR raised for Scribble - FORMS-19284.","false","0","false"
"Thread Reply","1742983156.841949","1742983156.841949","2025-03-26","State of Pennsylvania Office of Administration*","Sudhanshu Singh","U0213T59LMN","U0213T59LMN","For the same customer and for the same timeline - we are also engaged for the use case of uploading big MBs attachment files in SP doc library and to achieve the same we are implementing a way to unblock customer and the approach will only be enabled for this customer","false","0","false"
"Engagement","1742921869.659799","1742921869.659799","* 2025-03-25","IRS (Internal meeting)*","Sudhanshu Singh","","","* *Internal sync-up for concerns raised by IRS regarding multiple hotfixes delivered, and how we could avoid hotfix.*  *Issue:* • The IRS features/support have a special requirement to introduce sling mapping - which was validated manually (complexity in automation/bandwidth) - since initially no ot","true","4","false"
"Thread Reply","1742922348.545989","1742922348.545989","2025-03-25","IRS (Internal meeting)*","Sudhanshu Singh","W4XTCQ07J","W4XTCQ07J","*IRS Accounts:* • This request is related to *IRS DMAF* account (biggest account - where we have been actively engaged) • *IRS ECM* is another account (640K ARR) - where there are initial discussions on requirement to move to newer Java version (already live - this is the second year) • *IRS W&amp;I* where we connected with them in context of moving to CC components.","false","0","false"
"Thread Reply","1742923114.902889","1742923114.902889","2025-03-25","IRS (Internal meeting)*","Sudhanshu Singh","W4RSW3ECC","W4RSW3ECC","Thanks Sud for different accounts information which was confusing for me.","false","0","false"
"Thread Reply","1742923572.396469","1742923572.396469","2025-03-25","IRS (Internal meeting)*","Sudhanshu Singh","W4XTCQ07J","W4XTCQ07J","FYI - I have scheduled a meeting tomorrow - to identify if we can automate the sling mapping and related use-case - to avoid the miss/regression in future.","false","0","false"
"Thread Reply","1742969287.212119","1742969287.212119","2025-03-26","IRS (Internal meeting)*","Sudhanshu Singh","W4R5M9P4H","W4R5M9P4H","&gt; I have scheduled a meeting tomorrow - to identify if we can automate the sling mapping and related use-case - to avoid the miss/regression in future. It can/should be automated, it was not done earlier due to time constraints","false","0","false"
"Engagement","1742560750.719689","1742560750.719689","* 2025-03-21","Spark NZ*","Rahul Kumar Singh","","","* *Discussion Agenda: New OOTB Marketo Connector* • Brad from the Spark NZ team highlighted a few minor issues and suggestions, including improvements to the Marketo Cloud Configuration screen and ensuring the data source properties in the Adaptive Forms editor are listed alphabetically. • They curr","true","5","false"
"Thread Reply","1742971565.525219","1742971565.525219","2025-03-26","Spark NZ*","Rahul Kumar Singh","U03N27GAZDZ","U03N27GAZDZ","<@W4XTCQ07J> Spark has asked for a session tomorrow for headless forms demo from 9:00-9:30 am. Can you please align someone to demonstrate the same ? cc: <@U0213T59LMN>","false","0","false"
"Thread Reply","1742971727.589319","1742971727.589319","2025-03-26","Spark NZ*","Rahul Kumar Singh","W4XTCQ07J","W4XTCQ07J","<@W4R5M9P4H> would you be available for the meeting? QQ - my understanding is that Rishi was already engaged with them for headless/SPA enhancements. Anything specific they are looking for in Headless Adaptive Forms?","false","0","false"
"Thread Reply","1742974592.304699","1742974592.304699","2025-03-26","Spark NZ*","Rahul Kumar Singh","W4R5M9P4H","W4R5M9P4H","Yes, we had a few engagements earlier, and if I recall correctly, Brad was the only one in that meeting. We can simply show them CodeSandbox and let them explore it to better understand headless.","false","0","false"
"Thread Reply","1742975188.220129","1742975188.220129","2025-03-26","Spark NZ*","Rahul Kumar Singh","W4R5M9P4H","W4R5M9P4H","You can add me, i can show a general demo (since I don’t know their use-case)","false","0","false"
"Thread Reply","1742976357.662399","1742976357.662399","2025-03-26","Spark NZ*","Rahul Kumar Singh","U03N27GAZDZ","U03N27GAZDZ","Cool I’ll share the invite with you","false","0","false"
"Engagement","1742483591.211769","1742483591.211769","* 2025-03-20","NFCU*","Vijay Srivastva","","","* *Discussion Summary* *Issues with the Editor:* 1. *Fragment Width*: The fragment does not have the correct width when dropped on the canvas during document creation. This issue arises when the fragment is created outside of a subform. 2. *PDF Preview*: The PDF preview is not functioning correctly ","false","0","false"
"Engagement","1742354852.195479","1742354852.195479","* 2025-03-18","IRS W&amp;I Media &amp; Publications*","Sudhanshu Singh","","","* _[Generated by AI]_ Meeting notes: *Key points:* They have around *100 forms to be created* (from PDF, and move existing AFv1 to AFv2), and they are on *on-prem Gov Cloud*. Performance is critical and open to evaluate React based rendition on a React page as well. Were happy to know about Review c","true","1","false"
"Thread Reply","1742365360.825439","1742365360.825439","2025-03-19","IRS W&amp;I Media &amp; Publications*","Sudhanshu Singh","W4XTCQ07J","W4XTCQ07J","Sharing the presentation discussed in the meeting.","false","0","false"
"Engagement","1741879185.057409","1741879185.057409","* 2025-03-13","NFCU*","Vijay Srivastva","","","* Here's a summary based on our discussion with the NFCU: • *Navigation Functionality*: Confirmed to be working fine by NFCU. • *Requested Use Cases for Agent* (Different role than Author):     a. Select specific data (FDM data source) from the UI and either preview or send the letter. They showcase","true","1","false"
"Thread Reply","1741879275.926799","1741879275.926799","2025-03-13","NFCU*","Vijay Srivastva","WE163TH43","WE163TH43","cc: <@WQWCBV6NN> <@W4R5LUPK3> <@W9QMZFR39>","false","0","false"
"Engagement","1741861531.215819","1741861531.215819","* 2025-03-11","Clark County*","Lovely Mandal","","","* • Customer Use case :      ◦ Total number of Forms : 20      ◦ Future use case: Clark County has PDF forms and would like to migrate to web-based forms.     ◦ Customer would like to explore AEM form capabilities      ◦ Most of the forms are Contact us Forms      ◦ Forms are capturing data through ","false","0","false"
"Engagement","1741278995.147779","1741278995.147779","* 2025-03-06","NFCU*","Vijay Srivastva","","","* *Discussion Summary:* 1. ETA for FDM , render API and Rule Editor:     ◦ Communicated ETA: April 2. ETA for New Feature Requests:     ◦ Signature Component: No ETA yet     ◦ Barcode (other than Code 3 of 9): Requested priority barcodes; customer agreed to work with Code 3 of 9 for now     ◦ Calcul","true","1","false"
"Thread Reply","1741279201.684299","1741279201.684299","2025-03-06","NFCU*","Vijay Srivastva","WE163TH43","WE163TH43","NFCU want two meetings a week for more feature discussions.","false","0","false"
"Engagement","1741238406.467149","1741238406.467149","* 2025-03-05","INAIL &amp; INPS*","Sufyan Haroon","","","* *INAIL* • Their private end point for connection to Azure Blob store has started working.  • They will now test the code for Output Batch, move to UAT, then to pre-prod and then live.  • Validation on UAT will be quick but validation on pre-prod may take time as it will involve security.  • Expect","true","1","false"
"Thread Reply","1741253409.559559","1741253409.559559","2025-03-06","INAIL &amp; INPS*","Sufyan Haroon","W9QMZFR39","W9QMZFR39","INAIL started with 1 application when they went live, now they have 3 and in the next months will become 7. Exact expected load is unknown and we are in touch with partner to find this out.","false","0","false"
